group_id	TEST_NAME	UNIT	n	p_missing	deciles	LongName	prefix_meaning	suffix_meaning	group_path
6	cytomegalovirus,nukleiinihappo	iu/ml	26	0					1.1.2.2.2.2.2
6	cytomegalovirus,nukleiinihappo		447	100					1.1.2.2.2.2.2
6	cytomegalovirus,nukleiinihappo(kvant),plasmasta␤	iu/ml	118	0					1.1.2.2.2.2.2
6	cytomegalovirus,nukleiinihappo(kvant),plasmasta␤		554	100					1.1.2.2.2.2.2
6	epstein-barrvirus,nukleiinihappo(kvant)	iu/ml	15	0					1.1.2.2.2.2.2
6	epstein-barrvirus,nukleiinihappo(kvant)		311	100					1.1.2.2.2.2.2
6	f-adenovirus,nukleiinihappo(kval)		986	100			Feces		1.1.2.2.2.2.2
6	f-mikrobit,nukleiinihaponosoitus(kval)ulosteesta		373	100			Feces		1.1.2.2.2.2.2
6	f-norovirus,nukleiinihappo(kval)		1793	100			Feces		1.1.2.2.2.2.2
6	f-rotavirus,nukleiinihappo		847	100			Feces		1.1.2.2.2.2.2
6	f-rotavirus,nukleiinihappo(kval)		985	100			Feces		1.1.2.2.2.2.2
6	f-sapovirus,nukleiinihappo(kval)		985	100			Feces		1.1.2.2.2.2.2
6	jc-virus,nukleiinihappo		151	100					1.1.2.2.2.2.2
6	jc-virus,nukleiinihappo(kvant)		280	100					1.1.2.2.2.2.2
6	koronavirus,nukleiinihappo(k		109	100					1.1.2.2.2.2.2
6	koronavirus,nukleiinihappo(kval)		209	100					1.1.2.2.2.2.2
6	mikrobit,nukleiinihappo(kval),uloste		133	100					1.1.2.2.2.2.2
6	norovirus,nukleiinihappo(kval)		300	100					1.1.2.2.2.2.2
6	p-bk-virus,nukleiinihappo(kvant)	iu/ml	56	0			Plasma		1.1.2.2.2.2.2
6	p-bk-virus,nukleiinihappo(kvant)		47	100			Plasma		1.1.2.2.2.2.2
6	p-cytomegalovirus,nukleiinihappo(kvant)	iu/ml	49	0			Plasma		1.1.2.2.2.2.2
6	p-cytomegalovirus,nukleiinihappo(kvant)		203	100			Plasma		1.1.2.2.2.2.2
6	p-cytomegalovirus,nukleiinihappo,(kvant)	iu/ml	102	0			Plasma		1.1.2.2.2.2.2
6	p-cytomegalovirus,nukleiinihappo,(kvant)		242	100			Plasma		1.1.2.2.2.2.2
6	p-cytomegalovirus,nukleiinihappo,kvantitatiivi	iu/ml	95	0			Plasma		1.1.2.2.2.2.2
6	p-cytomegalovirus,nukleiinihappo,kvantitatiivi		278	100			Plasma		1.1.2.2.2.2.2
6	p-sytomegalovirus,nukleiinihappo(kvant)	iu/ml	29	0			Plasma		1.1.2.2.2.2.2
6	p-sytomegalovirus,nukleiinihappo(kvant)		125	100			Plasma		1.1.2.2.2.2.2
6	papillomavirus,nukleiinihappo(kval)		580	100					1.1.2.2.2.2.2
6	papilloomavirus(hpv),nukleiinihappo(kval)		470	100					1.1.2.2.2.2.2
6	papilloomavirus(hpv),suurenriskin,mrna-osoitus␤		396	100					1.1.2.2.2.2.2
6	pikornavirus,nukleiinihappo		109	100					1.1.2.2.2.2.2
6	pikornavirus,nukleiinihappo(kval)		249	100					1.1.2.2.2.2.2
6	polyomavirus,nukleiinihappo(kvant)␤		237	100					1.1.2.2.2.2.2
6	polyoomavirus,nukleiinihappo		335	100					1.1.2.2.2.2.2
6	rino7enterovirus,nukleiinihappoosoitus		603	100					1.1.2.2.2.2.2
6	rs-virus,nukleiinihappo		1647	100					1.1.2.2.2.2.2
6	rs-virus,nukleiinihappo(kval		281	100					1.1.2.2.2.2.2
6	rs-virus,nukleiinihappo(kval)		1827	100					1.1.2.2.2.2.2
6	rsvnukleiinihappo(kval)		332	100					1.1.2.2.2.2.2
6	ulosteenadenovirus,nukleiinihappo		912	100					1.1.2.2.2.2.2
6	ulosteenastrovirus,nukleiinihappo		912	100					1.1.2.2.2.2.2
6	ulosteensapovirus,nukleiinihappo		899	100					1.1.2.2.2.2.2
7	kudostransglutaminaasi,iga-vasta-aineet	u/ml	620	0	[0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.81, 1.01, 1.43]				1.2.1.1.1
7	kudostransglutaminaasi,iga-vasta-aineet		36	100					1.2.1.1.1
7	kudostransglutaminaasi,iga-vasta-aineet,seerumista		134	100					1.2.1.1.1
7	kudostransglutaminaasi,igavasta-aineet	u/ml	70	0	[0.2, 0.3, 0.3, 0.4, 0.5, 0.6, 0.75, 1.05, 2.8]				1.2.1.1.1
7	kudostransglutaminaasi,igavasta-aineet		62	100					1.2.1.1.1
7	kudostransglutaminaasi,igavasta-aineet,seerumista␤	u/ml	169	0					1.2.1.1.1
7	kudostransglutaminaasi,igavasta-aineet,seerumista␤		508	100					1.2.1.1.1
7	kudostransglutaminaasi,igg-vasta-aineet		131	100					1.2.1.1.1
7	s-kudostransglutaminaasi,iga-vasta-aineet	u/ml	36	0			Serum		1.2.1.1.1
7	s-kudostransglutaminaasi,iga-vasta-aineet		300	100			Serum		1.2.1.1.1
7	s-kudostransglutaminaasi,iga-vasta-aineetosatutk.		426	100			Serum		1.2.1.1.1
7	s-kudostransglutaminaasi,igavasta-aineet	eliau/ml	10	0			Serum		1.2.1.1.1
7	s-kudostransglutaminaasi,igavasta-aineet	u/ml	2058	0	[0.2, 0.3, 0.4, 0.45, 0.54, 0.64, 0.77, 0.99, 1.51]		Serum		1.2.1.1.1
7	s-kudostransglutaminaasi,igavasta-aineet		3189	99.94			Serum		1.2.1.1.1
7	s-kudostransglutaminaasi,igavasta-aineet(keliakia)	u/ml	5	0			Serum		1.2.1.1.1
7	s-kudostransglutaminaasi,igavasta-aineet(keliakia)		149	100			Serum		1.2.1.1.1
7	s-kudostransglutaminaasi,igavasta-aineet,keliakiatutkimus		118	100			Serum		1.2.1.1.1
7	s-kudostransglutaminaasi,iggva(keliakia)		133	100			Serum		1.2.1.1.1
7	s-kudostransglutaminaasi,iggvasta-aineet	u/ml	6	0			Serum		1.2.1.1.1
7	s-kudostransglutaminaasi,iggvasta-aineet		2026	100			Serum		1.2.1.1.1
7	s-transglutaminaasivasta-aineet	u/ml	12	0			Serum		1.2.1.1.1
7	s-transglutaminaasivasta-aineet		454	100			Serum		1.2.1.1.1
8	cladosporiumherbarum(m2),ige-vasta-aineet	u/ml	14	0					1.2.1.1.2.1.1
8	cladosporiumherbarum(m2),ige-vasta-aineet		87	100					1.2.1.1.2.1.1
8	hepatiitticvirus,vasta-aineet		354	100					1.2.1.1.2.1.1
8	s-allige,cladosporiumherbarum,home/mögel	u/ml	27	0			Serum		1.2.1.1.2.1.1
8	s-allige,cladosporiumherbarum,home/mögel		559	99.82			Serum		1.2.1.1.2.1.1
8	s-bordetellapertussis,igavasta-aineet	iu/ml	22	0			Serum		1.2.1.1.2.1.1
8	s-bordetellapertussis,igavasta-aineet		111	100			Serum		1.2.1.1.2.1.1
8	s-bordetellapertussis,iggvasta-aineet	iu/ml	32	0			Serum		1.2.1.1.2.1.1
8	s-bordetellapertussis,iggvasta-aineet		79	100			Serum		1.2.1.1.2.1.1
8	s-bordetellapertussis,vasta-aineet		122	100			Serum		1.2.1.1.2.1.1
8	s-chlamydiapneumoniae,iggvasta-aineet	au/ml	49	0			Serum		1.2.1.1.2.1.1
8	s-chlamydiapneumoniae,iggvasta-aineet	bu/ml	12	0			Serum		1.2.1.1.2.1.1
8	s-chlamydiapneumoniae,iggvasta-aineet	eiu	55	0			Serum		1.2.1.1.2.1.1
8	s-chlamydiapneumoniae,iggvasta-aineet	u/ml	10	0			Serum		1.2.1.1.2.1.1
8	s-chlamydiapneumoniae,iggvasta-aineet		72	83.33			Serum		1.2.1.1.2.1.1
8	s-chlamydiapneumoniae,igmvasta-aineet	index	6	0			Serum		1.2.1.1.2.1.1
8	s-chlamydiapneumoniae,igmvasta-aineet		112	83.93			Serum		1.2.1.1.2.1.1
8	s-cladosporiumherbarum(m2),ige-vasta-aineet	u/ml	157	0	[0, 0, 0.01, 0.01, 0.01, 0.01, 0.02, 0.03, 0.07]		Serum		1.2.1.1.2.1.1
8	s-cladosporiumherbarum(m2),ige-vasta-aineet		33	100			Serum		1.2.1.1.2.1.1
8	s-cladosporiumherbarum,igevasta-aineet	u/ml	145	0	[0, 0, 0.01, 0.01, 0.01, 0.01, 0.02, 0.06, 0.23]		Serum		1.2.1.1.2.1.1
8	s-cladosporiumherbarum,igevasta-aineet		365	100			Serum		1.2.1.1.2.1.1
8	s-cytomegalovirus,iggvasta-aineet	au/ml	19	0			Serum		1.2.1.1.2.1.1
8	s-cytomegalovirus,iggvasta-aineet	eiu	73	0			Serum		1.2.1.1.2.1.1
8	s-cytomegalovirus,iggvasta-aineet	u/ml	58	0			Serum		1.2.1.1.2.1.1
8	s-cytomegalovirus,iggvasta-aineet		113	100			Serum		1.2.1.1.2.1.1
8	s-cytomegalovirus,igmvasta-aineet		258	100			Serum		1.2.1.1.2.1.1
8	s-cytomegalovirus,vasta-aineet		197	100			Serum		1.2.1.1.2.1.1
8	s-dermatophagoidespteronyssinus,igevasta-aineet	u/ml	164	0	[0.02, 0.03, 0.05, 0.1, 0.24, 0.49, 0.83, 1.79, 3.57]		Serum		1.2.1.1.2.1.1
8	s-dermatophagoidespteronyssinus,igevasta-aineet		236	100			Serum		1.2.1.1.2.1.1
8	s-epstein-barrinvirus,vasta-aineet		110	100			Serum		1.2.1.1.2.1.1
8	s-epstein-barrvirus,iggvasta-aineet	u/ml	75	0	[47, 98, 133.25, 160, 192.38, 246, 426.88, 539.5, 670]		Serum		1.2.1.1.2.1.1
8	s-epstein-barrvirus,iggvasta-aineet		56	100			Serum		1.2.1.1.2.1.1
8	s-epstein-barrvirus,igmvasta-aineet		133	100			Serum		1.2.1.1.2.1.1
8	s-epstein-barrvirus,vasta-aineet		156	100			Serum		1.2.1.1.2.1.1
8	s-gliadiinipeptidit,deamidoidut,iga-vasta-aineet	u/ml	304	0	[0.3, 0.49, 0.58, 0.7, 0.8, 1, 1.24, 1.66, 2.4]		Serum		1.2.1.1.2.1.1
8	s-gliadiinipeptidit,deamidoidut,iga-vasta-aineet		5	60			Serum		1.2.1.1.2.1.1
8	s-gliadiinipeptidit,deamidoidut,igg-vasta-aineet	u/ml	95	0	[0.5, 0.5, 0.5, 0.6, 0.7, 0.78, 0.99, 1.4, 2.9]		Serum		1.2.1.1.2.1.1
8	s-gliadiinipeptidit,deamidoidut,igg-vasta-aineet		220	99.55			Serum		1.2.1.1.2.1.1
8	s-hepatiittia-virus,igmvasta-aineet		174	100			Serum		1.2.1.1.2.1.1
8	s-hepatiittia-virus,vasta-aineet		189	100			Serum		1.2.1.1.2.1.1
8	s-hepatiittiavirus,kokonaisvasta-aineet		125	100			Serum		1.2.1.1.2.1.1
8	s-hepatiittic-virus,iggvasta-aineet		475	100			Serum		1.2.1.1.2.1.1
8	s-hepatiittic-virus,vasta-aineet		1340	100			Serum		1.2.1.1.2.1.1
8	s-hepatiittie-virus,igg-vasta-aineet		302	100			Serum		1.2.1.1.2.1.1
8	s-hepatiittie-virus,igm-vasta-aineet		295	100			Serum		1.2.1.1.2.1.1
8	s-hepatitisavirus,igmvasta-aineet		236	100			Serum		1.2.1.1.2.1.1
8	s-hepatitisavirus,vasta-aineet		333	100			Serum		1.2.1.1.2.1.1
8	s-hepatitisc-virus,vasta-aineet		138	100			Serum		1.2.1.1.2.1.1
8	s-hepatitiscvirus,vasta-aineet		945	100			Serum		1.2.1.1.2.1.1
8	s-hevosenhilse(e3),igevasta-aineet	u/ml	109	0	[0.01, 0.01, 0.02, 0.03, 0.07, 0.18, 0.34, 0.88, 2.13]		Serum		1.2.1.1.2.1.1
8	s-hevosenhilse(e3),igevasta-aineet		76	100			Serum		1.2.1.1.2.1.1
8	s-hevosenhilse,igevasta-aineet	u/ml	151	0	[0, 0.01, 0.01, 0.02, 0.03, 0.17, 0.73, 2.15, 4.62]		Serum		1.2.1.1.2.1.1
8	s-hevosenhilse,igevasta-aineet		295	100			Serum		1.2.1.1.2.1.1
8	s-kissanhilse(e1),ige-vasta-aineet	u/ml	135	0	[0, 0.01, 0.02, 0.04, 0.09, 0.38, 1.27, 2.29, 6.85]		Serum		1.2.1.1.2.1.1
8	s-kissanhilse(e1),ige-vasta-aineet		19	100			Serum		1.2.1.1.2.1.1
8	s-kissanhilse,igevasta-aineet	u/ml	149	0	[0.01, 0.06, 0.5, 0.86, 1.3, 2.2, 3.32, 6.87, 11.68]		Serum		1.2.1.1.2.1.1
8	s-kissanhilse,igevasta-aineet		244	100			Serum		1.2.1.1.2.1.1
8	s-koiranhilse(e5),ige-vasta-aineet	u/ml	192	0	[0.01, 0.03, 0.04, 0.06, 0.11, 0.27, 0.62, 1.76, 3.86]		Serum		1.2.1.1.2.1.1
8	s-koiranhilse(e5),ige-vasta-aineet		12	100			Serum		1.2.1.1.2.1.1
8	s-koiranhilse,igevasta-aineet	u/ml	198	0	[0.01, 0.03, 0.09, 0.19, 0.44, 0.88, 1.61, 3.81, 11.48]		Serum		1.2.1.1.2.1.1
8	s-koiranhilse,igevasta-aineet		239	100			Serum		1.2.1.1.2.1.1
8	s-koivunsiitepöly(t3),igevasta-aineet	u/ml	124	0	[0.02, 0.03, 0.13, 0.33, 0.77, 2.07, 3.66, 8.07, 20.03]		Serum		1.2.1.1.2.1.1
8	s-koivunsiitepöly(t3),igevasta-aineet		17	100			Serum		1.2.1.1.2.1.1
8	s-koivunsiitepöly,igevasta-aineet	u/ml	293	0	[0.01, 0.03, 0.08, 0.55, 1.1, 2.22, 3.98, 9.74, 23.71]		Serum		1.2.1.1.2.1.1
8	s-koivunsiitepöly,igevasta-aineet		230	100			Serum		1.2.1.1.2.1.1
8	s-mycoplasmapneumoniae,iggvasta-aineet	eiu	292	0	[38.55, 55.61, 70.84, 87.4, 101.82, 120.14, 142.69, 167.66, 224.06]		Serum		1.2.1.1.2.1.1
8	s-mycoplasmapneumoniae,iggvasta-aineet		94	97.87			Serum		1.2.1.1.2.1.1
8	s-mycoplasmapneumoniae,igmvasta-aineet	s/co	94	0	[0.1, 0.2, 0.2, 0.28, 0.3, 0.4, 0.5, 0.71, 1]		Serum		1.2.1.1.2.1.1
8	s-mycoplasmapneumoniae,igmvasta-aineet		328	99.7			Serum		1.2.1.1.2.1.1
8	s-mycoplasmapneumoniae,vasta-aineet		306	100			Serum		1.2.1.1.2.1.1
8	s-mycoplasmapneumoniae,vasta-aineet,lausunto		146	100			Serum		1.2.1.1.2.1.1
8	s-mykoplasmapneumoniae,iggvasta-aineet	au/ml	8	0			Serum		1.2.1.1.2.1.1
8	s-mykoplasmapneumoniae,iggvasta-aineet	eiu	40	0			Serum		1.2.1.1.2.1.1
8	s-mykoplasmapneumoniae,iggvasta-aineet		58	67.24			Serum		1.2.1.1.2.1.1
8	s-pujonsiitepöly(w6),igevasta-aineet	u/ml	64	0	[0.01, 0.01, 0.02, 0.05, 0.07, 0.14, 0.21, 0.64, 1.4]		Serum		1.2.1.1.2.1.1
8	s-pujonsiitepöly(w6),igevasta-aineet		38	100			Serum		1.2.1.1.2.1.1
8	s-pujonsiitepöly,igevasta-aineet	u/ml	206	0	[0, 0.01, 0.01, 0.03, 0.1, 0.29, 0.5, 0.85, 1.88]		Serum		1.2.1.1.2.1.1
8	s-pujonsiitepöly,igevasta-aineet		305	100			Serum		1.2.1.1.2.1.1
8	s-puumalavirus,iggvasta-aineet		153	98.69			Serum		1.2.1.1.2.1.1
8	s-puumalavirus,igmpikatesti		177	100			Serum		1.2.1.1.2.1.1
8	s-puumalavirus,igmvasta-aineet		137	98.54			Serum		1.2.1.1.2.1.1
8	s-puumalavirus,vasta-aineet		155	100			Serum		1.2.1.1.2.1.1
8	s-pölyerittely(phadiatop),igevasta-aineet	u/ml	249	0	[0.13, 0.25, 0.55, 1.13, 1.79, 3.13, 5.22, 8.41, 20.35]		Serum		1.2.1.1.2.1.1
8	s-pölyerittely(phadiatop),igevasta-aineet		188	100			Serum		1.2.1.1.2.1.1
8	s-pölyerittely,ige-vasta-aineet	u/ml	133	0	[0.02, 0.03, 0.04, 0.07, 0.13, 0.25, 0.91, 3.32, 9.84]		Serum		1.2.1.1.2.1.1
8	s-pölyerittely,ige-vasta-aineet		12	100			Serum		1.2.1.1.2.1.1
8	s-pölyerittely,igevasta-aineet	u/ml	539	0	[0.02, 0.03, 0.04, 0.06, 0.11, 0.23, 0.84, 2.4, 7.46]		Serum		1.2.1.1.2.1.1
8	s-pölyerittely,igevasta-aineet		134	100			Serum		1.2.1.1.2.1.1
8	s-ruoka-aine-erittely(fx5),igevasta-aineet	u/ml	61	0	[0.02, 0.04, 0.07, 0.1, 0.13, 0.15, 0.19, 0.27, 0.64]		Serum		1.2.1.1.2.1.1
8	s-ruoka-aine-erittely(fx5),igevasta-aineet		50	100			Serum		1.2.1.1.2.1.1
8	s-timoteinsiitepöly(g6),igevasta-aineet	u/ml	120	0	[0.01, 0.03, 0.12, 0.3, 0.59, 1.19, 1.92, 3.57, 6.47]		Serum		1.2.1.1.2.1.1
8	s-timoteinsiitepöly(g6),igevasta-aineet		25	100			Serum		1.2.1.1.2.1.1
8	s-timoteinsiitepöly,igevasta-aineet	u/ml	256	0	[0.01, 0.04, 0.36, 0.69, 1.17, 2.14, 3.76, 6.61, 12.37]		Serum		1.2.1.1.2.1.1
8	s-timoteinsiitepöly,igevasta-aineet		223	100			Serum		1.2.1.1.2.1.1
8	s-varicella-zostervirus,iggvasta-aineet	eiu	23	0			Serum		1.2.1.1.2.1.1
8	s-varicella-zostervirus,iggvasta-aineet	iu/l	47	0			Serum		1.2.1.1.2.1.1
8	s-varicella-zostervirus,iggvasta-aineet	miu/ml	7	0			Serum		1.2.1.1.2.1.1
8	s-varicella-zostervirus,iggvasta-aineet		54	100			Serum		1.2.1.1.2.1.1
8	s-varizella-zostervirus,vasta-aineet,lausunto		103	100			Serum		1.2.1.1.2.1.1
9	!pak.maitoigavasta-aineet	%	131	0	[0.58, 0.82, 1.2, 1.91, 2.91, 4.04, 5.35, 9.13, 17.95]				1.2.1.1.2.1.2
9	!pak.maitoigavasta-aineet		16	100					1.2.1.1.2.1.2
9	!pak.maitoiggvasta-aineet	%	145	0	[0.98, 1.7, 2.32, 3.27, 4.38, 5.93, 8.46, 13.11, 27.46]				1.2.1.1.2.1.2
9	-mikrobi-x,vasta-aineet		268	100					1.2.1.1.2.1.2
9	allergeeni,igevasta-aineet		105	100					1.2.1.1.2.1.2
9	beeta-2-glykoproteiini,iggvasta-aineet,plasma	u/ml	116	0	[1, 1, 1, 1, 2, 2, 2, 2, 3.3]				1.2.1.1.2.1.2
9	beeta-2-glykoproteiini,iggvasta-aineet,plasma		91	100					1.2.1.1.2.1.2
9	beeta-2-glykoproteiini,igmvasta-aineet,plasma	u/ml	47	0					1.2.1.1.2.1.2
9	beeta-2-glykoproteiini,igmvasta-aineet,plasma		142	100					1.2.1.1.2.1.2
9	borrelia,vasta-aineet		221	100					1.2.1.1.2.1.2
9	dna,natiivi,vasta-aineet	kiu/l	113	0	[0.66, 1, 1.3, 1.95, 4.9, 8.44, 12.27, 34.2, 177.33]				1.2.1.1.2.1.2
9	dna,natiivi,vasta-aineet		32	100					1.2.1.1.2.1.2
9	fosfolipidi,vasta-aineet,plasma		126	100					1.2.1.1.2.1.2
9	glutamaattidekarboksylaasi,vasta-aineet	iu/ml	8	0					1.2.1.1.2.1.2
9	glutamaattidekarboksylaasi,vasta-aineet		94	100					1.2.1.1.2.1.2
9	histidyyli-trna-syntetaasi,vasta-aineet,seerumista␤		175	100					1.2.1.1.2.1.2
9	infliksimabi,vasta-aineet		105	100					1.2.1.1.2.1.2
9	kardiolipiini,iggvasta-aineet,plasma	gpl	113	0	[1, 1, 1.24, 2, 2, 2, 3, 3, 7.55]				1.2.1.1.2.1.2
9	kardiolipiini,iggvasta-aineet,plasma	u/ml	20	0					1.2.1.1.2.1.2
9	kardiolipiini,iggvasta-aineet,plasma		74	100					1.2.1.1.2.1.2
9	kardiolipiini,igmvasta-aineet,plasma	mpl	122	0	[1, 1.64, 2, 2, 2.5, 3.32, 4.19, 6, 7.9]				1.2.1.1.2.1.2
9	kardiolipiini,igmvasta-aineet,plasma	u/ml	12	0					1.2.1.1.2.1.2
9	kardiolipiini,igmvasta-aineet,plasma		55	100					1.2.1.1.2.1.2
9	keliakiavasta-aineet		299	100					1.2.1.1.2.1.2
9	myeloperoksidaasi,vasta-aine		128	100					1.2.1.1.2.1.2
9	p-beeta-2-glykoproteiini,iggvasta-aine	u/ml	126	0	[1, 1, 1, 1, 1.27, 2, 2, 2.84, 4.7]		Plasma		1.2.1.1.2.1.2
9	p-beeta-2-glykoproteiini,iggvasta-aine		77	97.4			Plasma		1.2.1.1.2.1.2
9	p-kardiolipiini,iggvasta-aineet	u/ml	185	0	[1, 1, 1.87, 2, 2, 2, 3.07, 5, 17.78]		Plasma		1.2.1.1.2.1.2
9	p-kardiolipiini,iggvasta-aineet		61	100			Plasma		1.2.1.1.2.1.2
9	p-punasoluvasta-aineet		17054	100			Plasma		1.2.1.1.2.1.2
9	p-tyreoideaperoksidaasi,vasta-aineet	u/ml	54	0			Plasma		1.2.1.1.2.1.2
9	p-tyreoideaperoksidaasi,vasta-aineet		85	100			Plasma		1.2.1.1.2.1.2
9	proteinaasi3,vasta-aineet	u/ml	7	0					1.2.1.1.2.1.2
9	proteinaasi3,vasta-aineet		121	100					1.2.1.1.2.1.2
9	s-borrelia,iggvasta-aineet	au/ml	106	0	[11, 15.5, 20.88, 33.53, 46.89, 59.61, 76.12, 124, 164]		Serum		1.2.1.1.2.1.2
9	s-borrelia,iggvasta-aineet	responseequivalent/ml	6	0			Serum		1.2.1.1.2.1.2
9	s-borrelia,iggvasta-aineet	u/ml	19	0			Serum		1.2.1.1.2.1.2
9	s-borrelia,iggvasta-aineet		651	100			Serum		1.2.1.1.2.1.2
9	s-borrelia,igmvasta-aineet	au/ml	71	0	[5, 7, 8.59, 9.85, 13.89, 19, 21.35, 27, 43]		Serum		1.2.1.1.2.1.2
9	s-borrelia,igmvasta-aineet	responseequivalent/ml	6	0			Serum		1.2.1.1.2.1.2
9	s-borrelia,igmvasta-aineet	ru/ml	14	0			Serum		1.2.1.1.2.1.2
9	s-borrelia,igmvasta-aineet		604	100			Serum		1.2.1.1.2.1.2
9	s-borrelia,vasta-aineet	form	8	0			Serum		1.2.1.1.2.1.2
9	s-borrelia,vasta-aineet		381	100			Serum		1.2.1.1.2.1.2
9	s-borrelia,vasta-aineet,lausunto		164	100			Serum		1.2.1.1.2.1.2
9	s-borreliaigg,vasta-aineet	au/ml	14	0			Serum		1.2.1.1.2.1.2
9	s-borreliaigg,vasta-aineet		170	100			Serum		1.2.1.1.2.1.2
9	s-borreliaigm,vasta-aineet		184	100			Serum		1.2.1.1.2.1.2
9	s-dna,natiivi,vasta-aineet	iu/ml	23	0			Serum		1.2.1.1.2.1.2
9	s-dna,natiivi,vasta-aineet	kiu/l	324	0	[0.67, 0.89, 1.05, 1.27, 1.52, 2.09, 3.24, 6.81, 20.66]		Serum		1.2.1.1.2.1.2
9	s-dna,natiivi,vasta-aineet		289	100			Serum		1.2.1.1.2.1.2
9	s-endomysium,igavasta-aineet	titre	23	0			Serum		1.2.1.1.2.1.2
9	s-endomysium,igavasta-aineet		903	100			Serum		1.2.1.1.2.1.2
9	s-endomysium,iggvasta-aineet		170	100			Serum		1.2.1.1.2.1.2
9	s-fosfolipaasi-a2-reseptori,vasta-aineet	titre	34	0			Serum		1.2.1.1.2.1.2
9	s-fosfolipaasi-a2-reseptori,vasta-aineet		81	100			Serum		1.2.1.1.2.1.2
9	s-francisellatularensis,vasta-aineet	titre	5	0			Serum		1.2.1.1.2.1.2
9	s-francisellatularensis,vasta-aineet		106	100			Serum		1.2.1.1.2.1.2
9	s-glomerulustyvikalvo,vasta-aineet		162	100			Serum		1.2.1.1.2.1.2
9	s-glutamaattidekarboksylaasi(gad),vasta-aineet	iu/ml	61	0			Serum		1.2.1.1.2.1.2
9	s-glutamaattidekarboksylaasi(gad),vasta-aineet		203	100			Serum		1.2.1.1.2.1.2
9	s-helicobakt.vasta-ainee		227	100			Serum		1.2.1.1.2.1.2
9	s-hevonen,igevasta-aineet	u/ml	20	0			Serum		1.2.1.1.2.1.2
9	s-hevonen,igevasta-aineet		97	100			Serum		1.2.1.1.2.1.2
9	s-histidyyli-trna-syntetaasi,vasta-aineet	u/ml	11	0			Serum		1.2.1.1.2.1.2
9	s-histidyyli-trna-syntetaasi,vasta-aineet		428	100			Serum		1.2.1.1.2.1.2
9	s-infliksimabi,vasta-aineet	au/ml	15	0			Serum		1.2.1.1.2.1.2
9	s-infliksimabi,vasta-aineet		103	100			Serum		1.2.1.1.2.1.2
9	s-kissa,igevasta-aineet	u/ml	39	0			Serum		1.2.1.1.2.1.2
9	s-kissa,igevasta-aineet		78	100			Serum		1.2.1.1.2.1.2
9	s-koivu,igevasta-aineet	u/ml	67	0	[0.03, 0.08, 0.23, 0.59, 1.4, 3.26, 5.01, 19.8, 33.1]		Serum		1.2.1.1.2.1.2
9	s-koivu,igevasta-aineet		37	100			Serum		1.2.1.1.2.1.2
9	s-kudos,vasta-aineet		375	100			Serum		1.2.1.1.2.1.2
9	s-kudosvasta-aineet		224	100			Serum		1.2.1.1.2.1.2
9	s-maapähkinä,igevasta-aineet	u/ml	26	0			Serum		1.2.1.1.2.1.2
9	s-maapähkinä,igevasta-aineet		76	100			Serum		1.2.1.1.2.1.2
9	s-maksa-jamunuaismikrosomi,vasta-aineet		105	100			Serum		1.2.1.1.2.1.2
9	s-mitokondria,vasta-aineet		185	100			Serum		1.2.1.1.2.1.2
9	s-mononukleoosi,vasta-aineet(kval)		122	100			Serum		1.2.1.1.2.1.2
9	s-myeloperoksidaasi,iggvasta-aineet	iu/ml	18	0			Serum		1.2.1.1.2.1.2
9	s-myeloperoksidaasi,iggvasta-aineet		218	100			Serum		1.2.1.1.2.1.2
9	s-myeloperoksidaasi,vasta-aineet	iu/ml	17	0			Serum		1.2.1.1.2.1.2
9	s-myeloperoksidaasi,vasta-aineet	kiu/l	25	0			Serum		1.2.1.1.2.1.2
9	s-myeloperoksidaasi,vasta-aineet	u/ml	16	0			Serum		1.2.1.1.2.1.2
9	s-myeloperoksidaasi,vasta-aineet		306	100			Serum		1.2.1.1.2.1.2
9	s-myosiittitutkimus,vasta-aineet		219	100			Serum		1.2.1.1.2.1.2
9	s-parvovirus,iggvasta-aineet	index	16	0			Serum		1.2.1.1.2.1.2
9	s-parvovirus,iggvasta-aineet	iu/ml	12	0			Serum		1.2.1.1.2.1.2
9	s-parvovirus,iggvasta-aineet		128	100			Serum		1.2.1.1.2.1.2
9	s-parvovirus,igmvasta-aineet		156	98.72			Serum		1.2.1.1.2.1.2
9	s-parvovirus,vasta-aineet		148	100			Serum		1.2.1.1.2.1.2
9	s-proteinaasi3,vasta-aineet	iu/ml	40	0			Serum		1.2.1.1.2.1.2
9	s-proteinaasi3,vasta-aineet	kiu/l	22	0			Serum		1.2.1.1.2.1.2
9	s-proteinaasi3,vasta-aineet	u/ml	15	0			Serum		1.2.1.1.2.1.2
9	s-proteinaasi3,vasta-aineet		617	100			Serum		1.2.1.1.2.1.2
9	s-ribonukeliiniproteiini70,vasta-aineet	u/ml	181	0	[1, 1, 2, 2, 2, 2.7, 3, 3, 4]		Serum		1.2.1.1.2.1.2
9	s-ribonukeliiniproteiini70,vasta-aineet		834	100			Serum		1.2.1.1.2.1.2
9	s-ribonukleoproteiini,vasta-aineet	u/ml	9	0			Serum		1.2.1.1.2.1.2
9	s-ribonukleoproteiini,vasta-aineet		188	100			Serum		1.2.1.1.2.1.2
9	s-ribosomip-proteiini,vasta-aineet,immunoblott		174	100			Serum		1.2.1.1.2.1.2
