concept_id,omop_quantity
3037273,Presence or Identity
3038099,Presence or Identity
3033478,Arbitrary Concentration
3024222,Presence or Threshold
3002978,Presence or Identity
3001867,Arbitrary Concentration
3000758,Presence or Identity
3033304,Presence or Identity
3034455,Presence or Identity
3022745,Presence or Identity
3013621,Arbitrary Concentration
3011979,Arbitrary Concentration
3017176,Arbitrary Concentration
3034821,Susceptibility (microorganisms)
3035339,Susceptibility (microorganisms)
3036167,Presence or Identity
3009382,Arbitrary Concentration
3013196,Arbitrary Concentration
3018089,Arbitrary Concentration
3008492,Presence or Threshold
3014276,Presence or Identity
3024448,Presence or Threshold
3014856,Presence or Identity
3008849,Presence or Identity
3019000,Susceptibility (microorganisms)
3013790,Presence or Identity
3018751,Presence or Identity
3008150,Presence or Identity
3014922,Presence or Identity
3015769,Presence or Identity
3016287,Presence or Identity
3025347,Presence or Threshold
3008246,Presence or Identity
3007147,Presence or Identity
3005986,Presence or Identity
3026456,Presence or Identity
3016659,Presence or Identity
3016645,Presence or Identity
3004170,Presence or Identity
3007354,Presence or Identity
3011883,Presence or Threshold
3005703,Presence or Identity
3027106,Presence or Identity
3028482,Presence or Identity
3024121,Presence or Identity
3024725,Presence or Identity
3011264,Presence or Identity
3006688,Presence or Identity
3026722,Presence or Threshold
3028017,Presence or Identity
3023960,Presence or Identity
3024796,Presence or Identity
3025635,Presence or Identity
3012159,Presence or Identity
3026693,Presence or Identity
3012667,Presence or Identity
3010089,Presence or Identity
3010618,Presence or Identity
3026541,Presence or Identity
3012833,Presence or Identity
3027355,Presence or Identity
3013569,Presence or Identity
3010986,Presence or Identity
3014679,Presence or Identity
3021116,Presence or Identity
3021045,Presence or Identity
3005170,Presence or Identity
3012322,Presence or Threshold
3000110,Presence or Identity
3009852,Presence or Identity
3019349,Presence or Identity
3021938,Presence or Identity
3005428,Presence or Identity
3000843,Presence or Identity
3003539,Presence or Identity
3010040,Presence or Threshold
3002445,Presence or Identity
3001344,Presence or Identity
3019426,Presence or Identity
3023435,Presence or Identity
3000408,Presence or Identity
3003737,Presence or Identity
3002635,Presence or Identity
3001542,Presence or Identity
3010024,Presence or Threshold
3020314,Presence or Identity
3036001,Presence or Identity
3036805,Presence or Identity
3023376,Presence or Identity
3001977,Presence or Identity
3020658,Presence or Identity
3036633,Presence or Identity
3020186,Presence or Threshold
3037157,Presence or Identity
3037689,Presence or Identity
3020905,Presence or Identity
3011798,Presence or Identity
3015044,Presence or Identity
3008570,Presence or Identity
3016425,Presence or Identity
3036801,Presence or Identity
3012783,Presence or Threshold
3023359,Presence or Identity
3013844,Presence or Identity
3014155,Presence or Identity
3008996,Presence or Identity
3015533,Presence or Identity
3016062,Presence or Identity
3016903,Presence or Identity
3008322,Presence or Identity
3007222,Presence or Identity
3022270,Susceptibility (microorganisms)
3008567,Presence or Identity
3016119,Presence or Identity
3016717,Presence or Identity
3017253,Presence or Identity
3004240,Presence or Identity
3006864,Presence or Identity
3027411,Presence or Identity
3028492,Presence or Identity
3027304,Presence or Threshold
3024196,Presence or Identity
3006752,Presence or Identity
3025223,Presence or Identity
3024573,Presence or Identity
3025092,Presence or Identity
3025934,Presence or Identity
3012983,Presence or Threshold
3012462,Presence or Identity
3026448,Presence or Identity
3012967,Mass Concentration
3026604,Mass Concentration
3013134,Mass Concentration
3027970,Mass Concentration
3010707,Presence or Threshold
3013861,Mass Concentration
3011287,Mass Concentration
3014977,Presence or Threshold
3019632,Mass Concentration
3021337,Mass Concentration
3028547,Mass Concentration
3009320,Mass Concentration
3014631,Presence or Threshold
3005261,Presence or Threshold
3000903,Presence or Threshold
3003606,Titer
3002502,Titer
3020841,Presence or Threshold
3022184,Presence or Threshold
3023207,Presence or Threshold
3000246,Presence or Threshold
3002706,Presence or Identity
3001057,Presence or Identity
3021235,Presence or Identity
3036055,Presence or Threshold
3036569,Presence or Identity
3003476,Presence or Threshold
3002307,Mass Content
3002044,Titer
3020961,Titer
3036922,Arbitrary Concentration
3037225,Presence or Threshold
3037751,Titer
3021199,Titer
3021054,Presence or Threshold
3012084,Susceptibility (microorganisms)
3015351,Mass Concentration
3037584,Mass Concentration
3037810,Mass Concentration
3033497,Mass Concentration
3022097,Mass Rate
3012743,Mass Concentration
3005119,Presence or Threshold
3017619,Mass Concentration
3018456,Mass Concentration
3013353,Mass Content
3012237,Mass Concentration
3017193,Mass Concentration
3018040,Mass Content
3000134,Presence or Threshold
3018276,Mass Content
3014521,Mass Rate
3005013,Mass Concentration
3006469,Catalytic Concentration
3022378,Mass Content
3015118,Mass Content
3003009,Presence or Threshold
3008867,Mass Concentration
3007749,Mass Concentration
3006422,Presence or Threshold
3023270,Presence or Threshold
3025574,Titer
3026648,Titer
3027499,Titer
3028324,Titer
3000294,Titer
3015299,Presence or Threshold
3006453,Presence or Threshold
3022362,Presence or Threshold
3025457,Presence or Threshold
3026302,Titer
3026905,Titer
3013418,Titer
3027639,Titer
3009249,Titer
3015281,Mass Concentration
3027784,Mass Concentration
3028076,Mass Concentration
3028605,Mass Concentration
3009625,Mass Concentration
3010458,Mass Concentration
3015947,Mass Concentration
3021574,Mass Concentration
3022295,Mass Content
3019297,Presence or Threshold
3005873,Mass Concentration
3000402,Arbitrary Concentration
3011366,Arbitrary Concentration
3018966,Arbitrary Concentration
3022482,Arbitrary Concentration
3023507,Arbitrary Concentration
3023739,Arbitrary Concentration
3000309,Arbitrary Concentration
3021949,Presence or Threshold
3003811,Arbitrary Concentration
3002226,Arbitrary Concentration
3001125,Arbitrary Concentration
3021289,Arbitrary Concentration
3019808,Arbitrary Concentration
3004638,Arbitrary Concentration
3004314,Arbitrary Concentration
3003216,Arbitrary Concentration
3005386,Presence or Threshold
3002107,Arbitrary Concentration
3035562,Arbitrary Concentration
3036989,Arbitrary Concentration
3037512,Arbitrary Concentration
3038044,Arbitrary Concentration
3021489,Arbitrary Concentration
3001679,Arbitrary Concentration
3000656,Arbitrary Concentration
3000857,Presence or Threshold
3037886,Arbitrary Concentration
3033570,Arbitrary Concentration
3034102,Arbitrary Concentration
3022162,Arbitrary Concentration
3013040,Arbitrary Concentration
3011634,Arbitrary Concentration
3016820,Arbitrary Concentration
3017376,Arbitrary Concentration
3034710,Arbitrary Concentration
3019966,Arbitrary Concentration
3013651,Arbitrary Concentration
3012530,Arbitrary Concentration
3017497,Arbitrary Concentration
3018345,Arbitrary Concentration
3018888,Arbitrary Concentration
3014196,Arbitrary Concentration
3003914,Arbitrary Concentration
3002890,Presence or Threshold
3007620,Arbitrary Concentration
3018416,Arbitrary Concentration
3008046,Arbitrary Concentration
3015114,Arbitrary Concentration
3008933,Mass Concentration
3007583,Mass Concentration
3007031,Presence or Threshold
3002394,Presence or Threshold
3005851,Presence or Threshold
3025876,Presence or Threshold
3027255,Presence or Threshold
3016318,Catalytic Concentration
3008343,Mass Concentration
3007236,Mass Concentration
3006132,Mass Concentration
3026765,Mass Concentration
3001301,Presence or Threshold
3027911,Mass Concentration
3028741,Presence or Threshold
3024376,Mass Concentration
3024916,Mass Concentration
3010822,Mass Concentration
3027439,Mass Concentration
3023916,Mass Concentration
3024151,Mass Concentration
3019389,Presence or Threshold
3025051,Mass Concentration
3011582,Mass Concentration
3026113,Mass Concentration
3012023,Mass Concentration
3009736,Mass Concentration
3023590,Mass Concentration
3019885,Mass Concentration
3005233,Susceptibility (microorganisms)
3012490,Mass Concentration
3034851,Presence or Threshold
3027007,Mass Concentration
3012984,Mass Concentration
3010406,Mass Concentration
3014336,Mass Concentration
3020770,Mass Concentration
3020755,Mass Concentration
3005052,Mass Concentration
3000068,Presence or Threshold
3002865,Mass Concentration
3012075,Presence or Threshold
3015339,Mass Concentration
3008620,Presence or Threshold
3016188,Mass Concentration
3017013,Presence or Threshold
3017545,Mass Concentration
3004072,Presence or Threshold
3000115,Presence or Threshold
3006943,Arbitrary Concentration
3006623,Titer
3027705,Titer
3017910,Titer
3018447,Arbitrary Concentration
3004816,Titer
3007916,Titer
3006812,Titer
3002851,Presence or Threshold
3025283,Substance Concentration
3024873,Presence or Identity
3025107,Presence or Identity
3026228,Presence or Identity
3012524,Presence or Identity
3006461,Presence or Identity
3022366,Presence or Identity
3001884,Presence or Threshold
3026900,Mass Concentration
3013872,Mass Concentration
3011345,Mass Concentration
3015273,Type
3027790,Arbitrary Concentration
3000554,Presence or Threshold
3028079,Number Fraction
3028607,Mass Concentration
3009621,Mass Concentration
3010454,Substance Concentration
3015951,Catalytic Concentration
3022585,Catalytic Concentration
3005244,Mass Concentration
3000965,Presence or Threshold
3011072,Mass Concentration
3018968,Mass Concentration
3022243,Mass Concentration
3023504,Presence or Threshold
3023741,Catalytic Concentration
3000311,Catalytic Concentration
3003813,Mass Concentration
3002217,Catalytic Concentration
3001115,Catalytic Concentration
3033324,Presence or Threshold
3019812,Mass Concentration
3004640,Mass Concentration
3004310,Mass Concentration
3003139,Catalytic Concentration
3002109,Mass Ratio
3035564,Mass Concentration
3034176,Presence or Threshold
3036914,Volume Rate
3037502,Catalytic Concentration
3038048,Catalytic Concentration
3021495,Catalytic Concentration
3001683,Presence or Threshold
3000652,Mass Rate
3037883,Mass Concentration
3033572,Catalytic Concentration
3034414,Presence or Threshold
3034104,Mass Concentration
3022164,Mass Concentration
3013030,Catalytic Concentration
3011625,Time (e.g. seconds)
3016825,Presence or Identity
3017672,Presence or Identity
3010262,Titer
3035004,Presence or Identity
3019961,Mass Concentration
3022779,Presence or Threshold
3013649,Mass Concentration
3012531,Mass Concentration
3017498,Mass Concentration
3018335,Mass Concentration
3018585,Presence or Threshold
3014198,Presence or Threshold
3003918,Presence or Threshold
3007624,Presence or Threshold
3013356,Presence or Threshold
3018408,Presence or Threshold
3008039,Presence or Threshold
3014884,Presence or Threshold
3015115,Presence or Identity
3008934,Titer
3007573,Presence or Identity
3007023,Presence or Threshold
3005928,Titer
3025879,Presence or Threshold
3027260,Presence or Threshold
3016921,Arbitrary Concentration
3008339,Mass Concentration
3007237,Mass Content
3006133,Mass Concentration
3026766,Mass Concentration
3027608,Mass Concentration
3028742,Mass Concentration
3024379,Mass Concentration
3024919,Mass Concentration
3010816,Mass Concentration
3025867,Mass Concentration
3026950,Number Areic (per area)
3028082,Presence or Identity
3028370,Number Fraction
3024327,Number Fraction
3009923,Number Fraction
3019135,Presence or Threshold
3010760,Number Fraction
3016261,Number Fraction
3021876,Number Fraction
3022899,Number Fraction
3024909,Number Fraction
3011454,Number Fraction
3011429,Number Fraction
3014052,Number Fraction
3034833,Presence or Threshold
3022545,Number Fraction
3023570,Number Fraction
3023802,Number Fraction
3005043,Number Fraction
3003879,Number Fraction
3002297,Number Fraction
3023581,Number Fraction
3019873,Number Fraction
3035056,Presence or Threshold
3019788,Number Fraction
3004374,Number Fraction
3003214,Presence or Identity
3001553,Morphology
3023668,Morphology
3037285,Number Fraction
3037520,Number Concentration
3036192,Presence or Threshold
3000060,Number Concentration
3000717,Mass Concentration
3038183,Appearance
3033870,Appearance
3013338,Number Ratio
3011933,Mass Concentration
3033923,Substance Rate
3034533,Mass Ratio
3034771,Mass Concentration
3020260,Mass Concentration
3013949,Mass Concentration
3012601,Mass Ratio
3017788,Mass Ratio
3018643,Mass Ratio
3009327,Presence or Threshold
3014287,Mass Ratio
3014208,Mass Ratio
3010797,Susceptibility (microorganisms)
3009992,Number Fraction
3012892,Volume Fraction
3018705,Number Fraction
3008108,Volume Fraction
3015185,Catalytic Concentration
3013154,Presence or Threshold
3015469,Mass Ratio
3008757,Presence or Identity
3008199,Morphology
3007098,Appearance
3006002,Arbitrary Concentration
3015844,Arbitrary Concentration
3016377,Arbitrary Concentration
3018111,Presence or Threshold
3004121,Arbitrary Concentration
3007304,Arbitrary Concentration
3006188,Arbitrary Concentration
3026824,Arbitrary Concentration
3027896,Arbitrary Concentration
3023841,Arbitrary Concentration
3024679,Arbitrary Concentration
3006959,Arbitrary Concentration
3008525,Presence or Threshold
3006639,Arbitrary Concentration
3027730,Arbitrary Concentration
3024218,Arbitrary Concentration
3024450,Arbitrary Concentration
3025338,Arbitrary Concentration
3011877,Arbitrary Concentration
3026715,Arbitrary Concentration
3012326,Arbitrary Concentration
3010032,Arbitrary Concentration
3025417,Arbitrary Concentration
3025962,Arbitrary Concentration
3012779,Arbitrary Concentration
3027306,Arbitrary Concentration
3012974,Arbitrary Concentration
3010699,Arbitrary Concentration
3014392,Arbitrary Concentration
3020833,Arbitrary Concentration
3021059,Arbitrary Concentration
3014586,Presence or Threshold
3005111,Arbitrary Concentration
3009271,Arbitrary Concentration
3009801,Arbitrary Concentration
3015295,Arbitrary Concentration
