concept_id	concept_code	concept_name	vocabulary_id	is_panel	has_component	has_property	has_method	has_scale_type	has_system	has_time_aspect
4099027	2722000	IL-3 assay	SNOMED	FALSE	Interleukin-3		Evaluation - action			
4099154	27113001	Body weight	SNOMED	FALSE		Mass				Single point in time
4099168	27322008	17-Ketogenic steroids measurement	SNOMED	FALSE	17-ketogenic steroid		Measurement - action			
4099225	252668007	C14 D-Xylose breath test	SNOMED	FALSE			Evaluation - action			
4099227	252688006	Two glass urine test - second glass	SNOMED	FALSE			Evaluation - action; Inspection - action			
4099247	252777006	Electric response audiometry	SNOMED	FALSE			Evaluation - action			
4099248	252779009	Single bright white flash electroretinography	SNOMED	FALSE			Examination - action			
4099250	252786001	Transient pattern electroretinography	SNOMED	FALSE			Examination - action			
4099251	252790004	Focal electroretinography	SNOMED	FALSE			Examination - action			
4099256	252803002	Applanation tonometry	SNOMED	FALSE			Examination - action			
4099313	27171005	Urinalysis	SNOMED	FALSE			Evaluation - action			
4099366	252814004	Electrodiagnostic test	SNOMED	FALSE			Examination - action			
4099372	252830007	Corneal topography	SNOMED	FALSE			Examination - action			
4099374	252837005	Tonography	SNOMED	FALSE			Examination - action			
4099375	252839008	Supine provocative test	SNOMED	FALSE			Examination - action			
4099391	252895004	Urodynamic studies	SNOMED	FALSE			Evaluation - action			
4099392	252896003	Lower urinary tract urodynamic studies	SNOMED	FALSE			Evaluation - action			
4099393	252899005	Urethral function test	SNOMED	FALSE			Evaluation - action			
4099394	252900000	Static urethral pressure profile	SNOMED	FALSE			Evaluation - action; Measurement - action			
4099459	2731000	Serologic test for Influenza A virus	SNOMED	FALSE	Influenza A virus antibody		Measurement - action			
4099460	27311009	Ethylene glycol opacity test	SNOMED	FALSE			Evaluation - action			
4099467	27310005	Gold measurement	SNOMED	FALSE	Gold		Measurement - action			
4099476	27220002	Alpha-1-Fetoprotein measurement, amniotic fluid	SNOMED	FALSE	Alpha-fetoprotein		Measurement - action			
4099529	252780007	Dark adapted single bright flash ERG	SNOMED	FALSE			Examination - action			
4099530	252787005	Steady state pattern electroretinography	SNOMED	FALSE			Examination - action			
4099534	252804008	Pneumatic tonometry	SNOMED	FALSE			Examination - action			
4099540	252828005	Keratometry	SNOMED	FALSE			Examination - action			
4099542	252833009	Extended tonometry	SNOMED	FALSE			Examination - action			
4099544	252838000	Provocative outflow facility test	SNOMED	FALSE			Examination - action			
4099545	25284008	Carbon dioxide measurement, partial pressure	SNOMED	FALSE	Carbon dioxide		Measurement - action			
4099546	252844001	Prone provocative test	SNOMED	FALSE			Examination - action			
4099591	27323003	Secretory immunoglobulin A measurement	SNOMED	FALSE	Immunoglobulin A		Measurement - action			
4099592	27327002	Hydrogen ion concentration	SNOMED	FALSE						
4099595	27350008	Mitotic index	SNOMED	FALSE						
4099611	27260001	Urinalysis, routine and microscopic	SNOMED	FALSE			Inspection - action			
4099671	252897007	Pressure flow cystometry	SNOMED	FALSE			Evaluation - action			
4099679	252928006	Examination of spermatozoa	SNOMED	FALSE			Evaluation - action			
4099680	252929003	Spermatozoa microscopy	SNOMED	FALSE			Evaluation - action			
4099827	2531002	Mononuclear cell function assay	SNOMED	FALSE	Cytokine		Evaluation - action			
4099917	27496004	Delayed hypersensitivity skin test	SNOMED	FALSE	Immunologic substance		Evaluation - action			
4100054	27375007	Gallstone analysis	SNOMED	FALSE	Substance		Measurement - action			
4100147	25340006	Neutrophil band count	SNOMED	FALSE	Band neutrophil		Measurement - action			
4100285	299272006	Range of hip adduction	SNOMED	FALSE						
4100286	299273001	Active range of hip adduction	SNOMED	FALSE						
4100288	299285009	Active range of hip internal rotation	SNOMED	FALSE						
4100291	299301001	Passive range of hip external rotation	SNOMED	FALSE						
4100301	299339009	Passive range of knee flexion	SNOMED	FALSE						
4100304	299355002	Range of knee internal rotation	SNOMED	FALSE						
4100306	299362006	Passive range of knee external rotation	SNOMED	FALSE						
4100326	27567002	Microcytotoxicity crossmatch, NIH type	SNOMED	FALSE	Immunologic substance		Evaluation - action			
4100409	252960003	McCormick toy test	SNOMED	FALSE			Functional assessment - action			
4100411	252961004	McCormick toy test - automated	SNOMED	FALSE			Functional assessment - action			
4100446	299492001	Passive range of midtarsal pronation	SNOMED	FALSE						
4100455	299527002	Subtalar joint - range of movement	SNOMED	FALSE						
4100456	299529004	Passive range of subtalar joint inversion	SNOMED	FALSE						
4100458	299539005	Range eversion of subtalar joint	SNOMED	FALSE						
4100459	299540007	Passive range of subtalar joint eversion	SNOMED	FALSE						
4100465	299582006	Toe joint - range of movement	SNOMED	FALSE						
4100469	27494001	Measurement of Human immunodeficiency virus 2 antibody	SNOMED	FALSE	Human immunodeficiency virus 2 antibody		Measurement - action			
4100488	27621006	Acetylsalicylic acid measurement, qualitative	SNOMED	FALSE	Aspirin		Measurement - action	Qualitative		
4100506	27662000	Calibration of urethra	SNOMED	FALSE			Dilation - action; Measurement - action			
4100580	299583001	Range of toe flexion	SNOMED	FALSE						
4100581	299589002	Passive range of toe flexion	SNOMED	FALSE						
4100583	299595001	Active range of toe extension	SNOMED	FALSE						
4100587	299611002	Passive range of toe abduction	SNOMED	FALSE						
4100591	299617003	Active range of toe adduction	SNOMED	FALSE						
4100657	27709003	Ascorbic acid measurement	SNOMED	FALSE	Ascorbic acid		Measurement - action			
4100663	27563003	Congo red test	SNOMED	FALSE	Substance		Measurement - action			
4100780	27593009	Bacterial biotyping	SNOMED	FALSE			Evaluation - action			
4100809	27761003	Amphotericin measurement	SNOMED	FALSE	Amphotericin		Measurement - action			
4100912	300008005	Screening for rheumatoid conditions	SNOMED	FALSE			Evaluation - action			
4100921	299279002	Passive range of hip adduction	SNOMED	FALSE						
4101092	27904004	Antibody to lupus La protein measurement	SNOMED	FALSE	Lupus La protein antibody		Measurement - action			
4101110	27863008	No organisms seen	SNOMED	FALSE						
4101237	27854006	Metanephrines measurement, total, urine	SNOMED	FALSE	Metanephrine - category; Metanephrine and/or metanephrine derivative; Total metanephrines		Measurement - action			
4101368	299334004	Active range of knee flexion	SNOMED	FALSE						
4101372	299344002	Range of knee extension	SNOMED	FALSE						
4101373	299345001	Active range of knee extension	SNOMED	FALSE						
4101471	25383000	IL-1 Alpha assay	SNOMED	FALSE	Immunologic substance		Evaluation - action			
4101526	299534000	Active range of subtalar joint inversion	SNOMED	FALSE						
4101529	299545002	Active range of subtalar joint eversion	SNOMED	FALSE						
4101536	27965000	Methamphetamine measurement	SNOMED	FALSE	Methamphetamine		Measurement - action			
4101566	27997000	Organ or tissue vascular perfusion	SNOMED	FALSE						
4101643	299584007	Active range of toe flexion	SNOMED	FALSE						
4101677	27994007	Theophylline measurement, blood	SNOMED	FALSE	Theophylline		Measurement - action			
4101682	28005003	Thoracic gas volume	SNOMED	FALSE						
4101694	27913002	Peak inspiratory pressure	SNOMED	FALSE						
4101713	28036006	High density lipoprotein cholesterol measurement	SNOMED	FALSE	HDL cholesterol		Measurement - action			
4101715	28040002	General health panel	SNOMED	FALSE			Evaluation - action			
4101773	252276003	Blood cell analysis	SNOMED	FALSE			Evaluation - action			
4101774	252278002	Coagulation pathway screening	SNOMED	FALSE			Evaluation - action			
4101775	252280008	Intrinsic coagulation pathway screening	SNOMED	FALSE			Evaluation - action			
4101777	252304003	Indirect antiglobulin test using drug-sensitized cells	SNOMED	FALSE	Immunologic substance		Evaluation - action			
4101778	252314007	Blood transfusion test	SNOMED	FALSE			Evaluation - action			
4101780	252328001	Field-inversion electrophoresis	SNOMED	FALSE			Measurement - action			
4101781	252329009	Pulsed-field gel electrophoresis	SNOMED	FALSE			Measurement - action			
4101783	252340001	Neutrophil migration test	SNOMED	FALSE	Immunologic substance		Evaluation - action			
4101784	252341002	Neutrophil polarization test	SNOMED	FALSE	Immunologic substance		Evaluation - action			
4101785	252350000	Phytohemagglutinin T-lymphocyte stimulation	SNOMED	FALSE	Immunologic substance		Evaluation - action			
4101786	252359004	K562 Cell line killing assay	SNOMED	FALSE	Immunologic substance		Evaluation - action			
4101787	252360009	Transplantation assay	SNOMED	FALSE	Immunologic substance		Evaluation - action			
4101788	252361008	Lymphocytotoxicity assay	SNOMED	FALSE	HLA-A antigen		Evaluation - action			
4101789	252376000	Paraprotein profile	SNOMED	FALSE	Immunologic substance		Evaluation - action			
4101790	252377009	Immunodeficiency profile	SNOMED	FALSE	Immunologic substance		Evaluation - action			
4101791	252381009	Human leukocyte antigen gene test	SNOMED	FALSE	Immunologic substance		Evaluation - action			
4101792	252407006	Treponema pallidum immobilization test	SNOMED	FALSE	Treponema pallidum antibody		Measurement - action			
4101830	300558006	Aceto-white reaction negative	SNOMED	FALSE						
4101905	252408001	Monospot test	SNOMED	FALSE	Antibody		Measurement - action			
4101906	252410004	Cytomegalovirus antibody screening	SNOMED	FALSE	Cytomegalovirus antibody		Measurement - action			
4101907	252411000	Anti-staphylococcus titer test	SNOMED	FALSE	Antibody		Measurement - action			
4101910	252441003	Buerger's test	SNOMED	FALSE			Examination - action; Measurement - action			
4101912	252460005	Pulse volume recorder plethysmography	SNOMED	FALSE			Measurement - action			
4101915	252473009	Residual lung volume test	SNOMED	FALSE			Measurement - action			
4101916	252475002	Tidal volume test	SNOMED	FALSE			Measurement - action			
4102062	25459007	Coated particle agglutination inhibition assay	SNOMED	FALSE	Immunologic substance		Evaluation - action			
4102067	252687001	Two glass urine test - first glass	SNOMED	FALSE			Inspection - action			
4102087	252767009	Bulbocavernosus reflex studies	SNOMED	FALSE			Evaluation - action			
4102090	252781006	Pre-dark-adapted single bright flash ERG	SNOMED	FALSE			Examination - action			
4102091	252783009	Scotopic rod electroretinography	SNOMED	FALSE			Examination - action			
4102092	252785002	Pattern electroretinography	SNOMED	FALSE			Examination - action			
4102154	28163009	Skin test for tuberculosis, Tine test	SNOMED	FALSE	Immunologic substance		Evaluation - action			
4102211	252801000	Ophthalmological test	SNOMED	FALSE			Evaluation - action			
4102217	252831006	Lens implant power determination	SNOMED	FALSE			Examination - action			
4102218	252835002	Extended tonometry - office hours	SNOMED	FALSE			Examination - action			
4102219	252840005	Provocative pupil block test	SNOMED	FALSE			Examination - action			
4102220	252841009	Mydriatic test	SNOMED	FALSE			Examination - action			
4102221	252842002	Pilocarpine/Phenylephrine test	SNOMED	FALSE			Examination - action			
4102245	252930008	Spermatozoa immobilization test	SNOMED	FALSE			Evaluation - action			
4102249	300991009	Webster Scale	SNOMED	FALSE						
4102260	299284008	Range of hip internal rotation	SNOMED	FALSE						
4102263	299295002	Range of hip external rotation	SNOMED	FALSE						
4102271	299332000	Knee joint - range of movement	SNOMED	FALSE						
4102272	299333005	Range of knee flexion	SNOMED	FALSE						
4102274	299350007	Passive range of knee extension	SNOMED	FALSE						
4102277	299356001	Passive range of knee internal rotation	SNOMED	FALSE						
4102281	299361004	Range of knee external rotation	SNOMED	FALSE						
4102364	252956001	Greulich and Pyle bone age assessment	SNOMED	FALSE			Functional assessment - action			
4102431	299497007	Range of midtarsal supination	SNOMED	FALSE						
4102433	299503004	Passive range of midtarsal supination	SNOMED	FALSE						
4102436	299528007	Range of inversion of subtalar joint	SNOMED	FALSE						
4102445	28533005	Urinalysis, sediment examination, uncentrifuged	SNOMED	FALSE			Inspection - action			
4102448	28441008	C-ANCA measurement	SNOMED	FALSE	c-ANCA		Measurement - action			
4102548	25464006	Thromboplastin generation test, Hicks-Pitney modification	SNOMED	FALSE			Evaluation - action			
4102605	28665001	TGF-Beta assay	SNOMED	FALSE	Immunologic substance		Evaluation - action			
4102738	300005008	Screening for mental disorders	SNOMED	FALSE			Evaluation - action			
4102739	300007000	Screening for cardiovascular system disease	SNOMED	FALSE			Evaluation - action			
4103022	299290007	Passive range of hip internal rotation	SNOMED	FALSE						
4103024	299296001	Active range of hip external rotation	SNOMED	FALSE						
4103067	28804003	Measurement of Human immunodeficiency virus 1 antibody	SNOMED	FALSE	Human immunodeficiency virus 1 antibody		Measurement - action			
4103068	28805002	Carotene measurement	SNOMED	FALSE	Carotene		Measurement - action			
4103077	28827006	Second heart sound S-2	SNOMED	FALSE						
4103152	25528007	Microbial identification kit, Enterotube II method	SNOMED	FALSE			Evaluation - action			
4103161	299420003	Ankle joint - range of movement	SNOMED	FALSE						
4103359	28811004	Arsenic measurement, hair	SNOMED	FALSE	Arsenic		Measurement - action			
4103361	28818005	Normal finding of forced expiratory volume	SNOMED	FALSE						
4103391	28846007	Histamine measurement	SNOMED	FALSE	Histamine		Measurement - action			
4103459	25578009	HIV-1 passive hemagglutination assay	SNOMED	FALSE	Human immunodeficiency virus 1 antibody		Measurement - action			
4103460	25579001	Oxygen measurement, partial pressure, arterial	SNOMED	FALSE	Oxygen		Measurement - action			
4103472	301332001	Finding of birth weight centile	SNOMED	FALSE						
4103505	299600005	Passive range of toe extension	SNOMED	FALSE						
4103509	299616007	Range of toe adduction	SNOMED	FALSE						
4103510	299622003	Passive range of toe adduction	SNOMED	FALSE						
4103511	28862001	Barbiturates measurement, qualitative	SNOMED	FALSE	Barbiturate		Measurement - action	Qualitative		
4103624	25643002	Cryoglobulin measurement, type I	SNOMED	FALSE	Cryoglobulin type I		Measurement - action			
4103678	28902003	Syphilis test, quantitative	SNOMED	FALSE	Treponema pallidum antibody		Measurement - action	Quantitative		
4103704	2902006	Decreased lymphocyte life span	SNOMED	FALSE						
4103707	29027004	Measuring intake	SNOMED	FALSE			Measurement - action			
4103762	25469001	Anion gap measurement	SNOMED	FALSE			Measurement - action			
4103847	2885009	Intradermal skin test	SNOMED	FALSE	Immunologic substance		Evaluation - action; Injection - action			
4104014	28896008	BACTEC susceptibility test by indirect method with PZA	SNOMED	FALSE	Antimicrobial		Evaluation - action			
4104017	28915007	Antibody to nucleolus measurement	SNOMED	FALSE	Antibody		Measurement - action			
4104033	29017005	Beta-glucuronidase measurement, spinal fluid	SNOMED	FALSE	Beta-glucuronidase		Measurement - action			
